SU_ID,Lon,Lat
Pol_2853,-61.38996938,15.35960897
Pol_2854,-61.40492497,15.37435524
Pol_2855,-61.39919255,15.3741964
Pol_2856,-61.41620412,15.39039712
Pol_2857,-61.41281357,15.4131036
Pol_2858,-61.43115342,15.42514045
Pol_2859,-61.41764011,15.43100258
Pol_2860,-61.41582687,15.45082959
Pol_2861,-61.41392674,15.45013168
Pol_2862,-61.44120689,15.45735683
Pol_2863,-61.45402861,15.46195728
Pol_2864,-61.45624804,15.4800347
Pol_2865,-61.45516027,15.48889333
Pol_2866,-61.45722481,15.48892518
Pol_2867,-61.46009366,15.48810527
Pol_2868,-61.45992135,15.48933449
Pol_2869,-61.46718075,15.5009479
Pol_2870,-61.462437,15.50496611
Pol_2871,-61.46675423,15.50486296
Pol_2872,-61.46740768,15.50322612
Pol_2873,-61.4644895,15.5110136
Pol_2874,-61.46146521,15.51379257
Pol_2875,-61.45756642,15.51932049
Pol_2876,-61.47496261,15.53218078
Pol_2877,-61.46257062,15.5378554
Pol_2878,-61.47849313,15.53760213
Pol_2879,-61.47379041,15.58588642
Pol_2880,-61.47646304,15.58669695
Pol_2881,-61.46051,15.60188468
Pol_2882,-61.45731335,15.60663995
Pol_2883,-61.46624352,15.61352083
Pol_2884,-61.45906982,15.61414846
Pol_2885,-61.46154337,15.62064489
Pol_2886,-61.45454452,15.62153917
Pol_2887,-61.46486677,15.62130315
Pol_2888,-61.45417274,15.61821767
Pol_2889,-61.45608256,15.6199278
Pol_2890,-61.4625928,15.61876687
Pol_2891,-61.45733989,15.63787875
Pol_2892,-61.43969011,15.63348415
Pol_2893,-61.43003221,15.61161518
Pol_2894,-61.42557447,15.61240135
Pol_2895,-61.42803661,15.61791055
Pol_2896,-61.40721316,15.5861539
Pol_2897,-61.40600092,15.58622442
Pol_2898,-61.37085358,15.57766777
Pol_2899,-61.37219141,15.58058156
Pol_2900,-61.34265616,15.58387109
Pol_2901,-61.34634004,15.56848962
Pol_2902,-61.33199642,15.58900426
Pol_2903,-61.30885226,15.57398767
Pol_2904,-61.29322378,15.54661009
Pol_2905,-61.30060645,15.5440361
Pol_2906,-61.30309868,15.54389356
Pol_2907,-61.24341289,15.39498752
Pol_2908,-61.32268194,15.2652734
Pol_2909,-61.34193309,15.32559192
Pol_2910,-61.34928675,15.31825761
Pol_2911,-61.35057949,15.31801568
Pol_2912,-61.349198,15.31769315
Pol_2913,-61.34513746,15.32348655
Pol_2914,-61.34296943,15.32414276
Pol_2915,-61.34058707,15.32144012
Pol_2916,-61.33729231,15.32028718
Pol_2917,-61.33790983,15.31989322
Pol_2918,-61.32867633,15.31595611
Pol_2919,-61.32864681,15.31458249
Pol_2920,-61.33198647,15.31599566
Pol_2921,-61.37247691,15.30479801
Pol_2922,-61.37337077,15.30429553
Pol_2923,-61.37439754,15.30437708
Pol_2924,-61.38312949,15.30411487
Pol_2925,-61.38566471,15.3032343
Pol_2926,-61.36987064,15.30523033
Pol_2927,-61.36827713,15.30522283
Pol_2928,-61.36624219,15.30795935
Pol_2929,-61.36571576,15.30911841
Pol_2930,-61.36143355,15.31136404
Pol_2931,-61.35894531,15.31291013
Pol_2932,-61.3572103,15.31489929
Pol_2933,-61.35777815,15.31533608
Pol_2934,-61.35417968,15.31792912
Pol_2935,-61.35813593,15.31546575
Pol_2936,-61.35965744,15.31159757
Pol_2937,-61.34386804,15.30476273
Pol_2938,-61.34851846,15.30614037
Pol_2939,-61.35422457,15.3028942
Pol_2940,-61.35255138,15.30443004
Pol_2941,-61.37246232,15.29484363
Pol_2942,-61.37762734,15.29232628
Pol_2943,-61.36769514,15.29791394
Pol_2944,-61.36668764,15.29618558
Pol_2945,-61.36026598,15.29847053
Pol_2946,-61.36164784,15.29522943
Pol_2947,-61.36331694,15.29325524
Pol_2948,-61.36578388,15.27916171
Pol_2949,-61.36998239,15.27836812
Pol_2950,-61.37272551,15.27654638
Pol_2951,-61.36503629,15.27561138
Pol_2952,-61.35741788,15.27635804
Pol_2953,-61.37560818,15.26965547
Pol_2954,-61.37518622,15.27149334
Pol_2955,-61.36909366,15.26076087
Pol_2956,-61.37038161,15.25757364
Pol_2957,-61.37565428,15.2577551
Pol_2958,-61.37417474,15.25690537
Pol_2959,-61.3708127,15.25802301
Pol_2960,-61.37388947,15.24966036
Pol_2961,-61.37423063,15.2526054
Pol_2962,-61.36458133,15.23857725
Pol_2963,-61.36859287,15.24022427
Pol_2964,-61.36964735,15.24033462
Pol_2965,-61.36687957,15.24349293
Pol_2966,-61.3512517,15.27047562
Pol_2967,-61.35070583,15.26695105
Pol_2968,-61.3508594,15.26416641
Pol_2969,-61.35018894,15.26932011
Pol_2970,-61.35435329,15.27245137
Pol_2971,-61.34013676,15.29490891
Pol_2972,-61.33705557,15.29386636
Pol_2973,-61.34499277,15.30543976
Pol_2974,-61.33615718,15.30367057
Pol_2975,-61.34212613,15.30602657
Pol_2976,-61.3525576,15.30742187
Pol_2977,-61.34735971,15.30493864
Pol_2978,-61.34678061,15.30305992
Pol_2979,-61.34969713,15.30403279
Pol_2980,-61.33277886,15.30232541
Pol_2981,-61.3420373,15.31876754
Pol_2982,-61.32823012,15.26432635
Pol_2983,-61.3134433,15.25300844
Pol_2984,-61.3082849,15.24807799
Pol_2985,-61.31237998,15.23997872
Pol_2986,-61.31232402,15.24195929
Pol_2987,-61.31578321,15.24317122
Pol_2988,-61.30236377,15.24636073
Pol_2989,-61.3014542,15.24685574
Pol_2990,-61.30091328,15.24539796
Pol_2991,-61.30037481,15.24893775
Pol_2992,-61.30062783,15.2475328
Pol_2993,-61.29846602,15.2449683
Pol_2994,-61.29940201,15.2493448
Pol_2995,-61.29717008,15.24840457
Pol_2996,-61.30292938,15.25590671
Pol_2997,-61.3035066,15.25197784
Pol_2998,-61.29429544,15.24920778
Pol_2999,-61.29333147,15.24694032
Pol_3000,-61.29262644,15.24379202
Pol_3001,-61.29187462,15.24790065
Pol_3002,-61.28559468,15.24644715
Pol_3003,-61.28584963,15.2431496
Pol_3004,-61.28706288,15.24280186
Pol_3005,-61.28504994,15.25096621
Pol_3006,-61.28335386,15.2443064
Pol_3007,-61.28251813,15.24533598
Pol_3008,-61.28451774,15.25144976
Pol_3009,-61.28203377,15.25426653
Pol_3010,-61.27266522,15.25337902
Pol_3011,-61.27493078,15.26225154
Pol_3012,-61.26602857,15.25576508
Pol_3013,-61.26094206,15.25096744
Pol_3014,-61.26109522,15.25201976
Pol_3015,-61.26164076,15.2539538
Pol_3016,-61.26849864,15.25311501
Pol_3017,-61.2678914,15.25120319
Pol_3018,-61.27296614,15.25386956
Pol_3019,-61.26619917,15.25047835
Pol_3020,-61.27696817,15.2536815
Pol_3021,-61.27877052,15.25701392
Pol_3022,-61.28151178,15.25806987
Pol_3023,-61.27671657,15.26162325
Pol_3024,-61.26979548,15.25732387
Pol_3025,-61.27118174,15.25760938
Pol_3026,-61.27173989,15.25726433
Pol_3027,-61.27001621,15.2611706
Pol_3028,-61.27727015,15.25925355
Pol_3029,-61.26492712,15.25711528
Pol_3030,-61.26408139,15.25274239
Pol_3031,-61.26375068,15.25608975
Pol_3032,-61.26431501,15.25405014
Pol_3033,-61.27712497,15.24311377
Pol_3034,-61.2790191,15.24529226
Pol_3035,-61.28018931,15.24450557
Pol_3036,-61.28007788,15.24347789
Pol_3037,-61.28123249,15.2456081
Pol_3038,-61.25765111,15.27261966
Pol_3039,-61.27347671,15.28848396
Pol_3040,-61.27382717,15.28641235
Pol_3041,-61.24747266,15.29318806
Pol_3042,-61.27626844,15.31479847
Pol_3043,-61.27021363,15.31860024
Pol_3044,-61.26853485,15.32422281
Pol_3045,-61.25075237,15.33570881
Pol_3046,-61.24932261,15.33465913
Pol_3047,-61.25511141,15.33052692
Pol_3048,-61.25110755,15.34079607
Pol_3049,-61.25984138,15.33876626
Pol_3050,-61.25470966,15.34943227
Pol_3051,-61.2527907,15.34804076
Pol_3052,-61.264826,15.35292715
Pol_3053,-61.26754918,15.35074276
Pol_3054,-61.26430222,15.35149126
Pol_3055,-61.25494383,15.35496948
Pol_3056,-61.2569693,15.35589055
Pol_3057,-61.2550326,15.35342599
Pol_3058,-61.26172176,15.35308276
Pol_3059,-61.26082162,15.3503435
Pol_3060,-61.26472344,15.3502162
Pol_3061,-61.2537521,15.35073987
Pol_3062,-61.25589212,15.35883923
Pol_3063,-61.25419536,15.35778433
Pol_3064,-61.25085262,15.35871913
Pol_3065,-61.25036611,15.35500679
Pol_3066,-61.24993604,15.35219943
Pol_3067,-61.26471622,15.35609076
Pol_3068,-61.2585332,15.35985719
Pol_3069,-61.25739104,15.36608309
Pol_3070,-61.27764332,15.35625007
Pol_3071,-61.26982703,15.37382086
Pol_3072,-61.24735467,15.29092641
Pol_3073,-61.41952618,15.39689393
Pol_3074,-61.42213381,15.39738646
Pol_3075,-61.41686785,15.39911938
Pol_3076,-61.39424474,15.4131627
Pol_3077,-61.39305369,15.41457455
Pol_3078,-61.39080908,15.41488114
Pol_3079,-61.45920077,15.48716252
Pol_3080,-61.4543562,15.47865871
Pol_3081,-61.43150402,15.62632017
Pol_3082,-61.42797935,15.62542128
Pol_3083,-61.43408683,15.6169247
Pol_3084,-61.417599,15.62610992
Pol_3085,-61.41972756,15.62207406
Pol_3086,-61.41537886,15.61568559
Pol_3087,-61.42107565,15.61487548
Pol_3088,-61.41851966,15.61324029
Pol_3089,-61.41379181,15.61384962
Pol_3090,-61.41819267,15.61459706
Pol_3091,-61.40699589,15.6074021
Pol_3092,-61.40035986,15.59427095
Pol_3093,-61.40474673,15.5913592
Pol_3094,-61.40592964,15.590276
Pol_3095,-61.40295091,15.59095677
Pol_3096,-61.40297742,15.59408366
Pol_3097,-61.41426426,15.58981172
Pol_3098,-61.41650862,15.58788741
Pol_3099,-61.42017369,15.58873394
Pol_3100,-61.41965336,15.58671755
Pol_3101,-61.41705128,15.5903258
Pol_3102,-61.41536883,15.58532546
Pol_3103,-61.41748059,15.58429959
Pol_3104,-61.42039735,15.58318889
Pol_3105,-61.42230446,15.58313668
Pol_3106,-61.42340387,15.58565273
Pol_3107,-61.42557147,15.58165053
Pol_3108,-61.42060287,15.59049227
Pol_3109,-61.42306543,15.59037278
Pol_3110,-61.42618679,15.57877737
Pol_3111,-61.42539287,15.57752202
Pol_3112,-61.42986295,15.57624473
Pol_3113,-61.4277727,15.58162
Pol_3114,-61.42812524,15.5862625
Pol_3115,-61.42946535,15.58370835
Pol_3116,-61.43320594,15.57991587
Pol_3117,-61.43080734,15.5793621
Pol_3118,-61.43592553,15.57423197
Pol_3119,-61.4339233,15.56995511
Pol_3120,-61.44132438,15.58696913
Pol_3121,-61.44606599,15.5870426
Pol_3122,-61.446868,15.58420127
Pol_3123,-61.44653819,15.58854126
Pol_3124,-61.44725103,15.58509175
Pol_3125,-61.44579968,15.58882516
Pol_3126,-61.44563399,15.59226891
Pol_3127,-61.44184992,15.59687109
Pol_3128,-61.44167209,15.5955696
Pol_3129,-61.43935523,15.59668957
Pol_3130,-61.44036493,15.60049029
Pol_3131,-61.43820107,15.60220579
Pol_3132,-61.44102239,15.60337134
Pol_3133,-61.45084382,15.61970833
Pol_3134,-61.42368678,15.60969195
Pol_3135,-61.42250364,15.6049113
Pol_3136,-61.42556185,15.60650484
Pol_3137,-61.42835359,15.60001992
Pol_3138,-61.43284999,15.59895524
Pol_3139,-61.43305431,15.59578402
Pol_3140,-61.42983415,15.58679334
Pol_3141,-61.42885451,15.58457261
Pol_3142,-61.43443902,15.57879313
Pol_3143,-61.43113313,15.57975633
Pol_3144,-61.40324455,15.58733498
Pol_3145,-61.40502551,15.58537514
Pol_3146,-61.3946842,15.59065585
Pol_3147,-61.40060875,15.60292923
Pol_3148,-61.40267571,15.60794232
Pol_3149,-61.39776467,15.60429883
Pol_3150,-61.40351042,15.60930146
Pol_3151,-61.40220316,15.60836901
Pol_3152,-61.39554275,15.60355009
Pol_3153,-61.3959298,15.60101213
Pol_3154,-61.40094152,15.59872055
Pol_3155,-61.40206332,15.5973256
Pol_3156,-61.40673526,15.59799058
Pol_3157,-61.3738318,15.58761598
Pol_3158,-61.35081404,15.57996861
Pol_3159,-61.34892616,15.58708886
Pol_3160,-61.34786887,15.58317158
Pol_3161,-61.35808221,15.59542454
Pol_3162,-61.36422813,15.59733691
Pol_3163,-61.36535495,15.59653804
Pol_3164,-61.36681236,15.59727778
Pol_3165,-61.39383843,15.60062258
Pol_3166,-61.46264198,15.59517263
Pol_3167,-61.45321448,15.57922346
Pol_3168,-61.45291131,15.55948269
Pol_3169,-61.45878412,15.55927475
Pol_3170,-61.45194283,15.55777716
Pol_3171,-61.46030586,15.55694739
Pol_3172,-61.46442911,15.55196152
Pol_3173,-61.47329562,15.54650813
Pol_3174,-61.47353212,15.54669519
Pol_3175,-61.47529293,15.53639282
Pol_3176,-61.47148223,15.5325465
Pol_3177,-61.47267597,15.5328209
Pol_3178,-61.46268893,15.5218152
Pol_3179,-61.46130056,15.5174314
Pol_3180,-61.46046796,15.5158534
Pol_3181,-61.42348156,15.51833285
Pol_3182,-61.42273975,15.51830012
Pol_3183,-61.43538631,15.52510113
Pol_3184,-61.44876734,15.55074167
Pol_3185,-61.43356031,15.54281591
Pol_3186,-61.43518313,15.54344927
Pol_3187,-61.4129131,15.5151706
Pol_3188,-61.41695706,15.51373424
Pol_3189,-61.41479369,15.51357696
Pol_3190,-61.39183778,15.50336029
Pol_3191,-61.39835823,15.50645803
Pol_3192,-61.42223926,15.48430484
Pol_3193,-61.42398447,15.48442724
Pol_3194,-61.42195264,15.48898139
Pol_3195,-61.4159495,15.48744384
Pol_3196,-61.40874001,15.48741006
Pol_3197,-61.41437667,15.48504707
Pol_3198,-61.41700544,15.49142537
Pol_3199,-61.42755929,15.47914014
Pol_3200,-61.43054419,15.48353334
Pol_3201,-61.43187424,15.48522386
Pol_3202,-61.4348553,15.48051524
Pol_3203,-61.43409651,15.47753156
Pol_3204,-61.43586001,15.48542743
Pol_3205,-61.44779238,15.48879007
Pol_3206,-61.4490611,15.48796336
Pol_3207,-61.46177323,15.50727826
Pol_3208,-61.46119395,15.50888942
Pol_3209,-61.44999402,15.51679642
Pol_3210,-61.45456267,15.51210945
Pol_3211,-61.40643924,15.51154589
Pol_3212,-61.40409883,15.50950568
Pol_3213,-61.40160857,15.50929088
Pol_3214,-61.39852045,15.51352581
Pol_3215,-61.40398806,15.51265396
Pol_3216,-61.40159589,15.51410396
Pol_3217,-61.40325273,15.51507189
Pol_3218,-61.39933368,15.5152863
Pol_3219,-61.40961427,15.50633933
Pol_3220,-61.38897067,15.49987266
Pol_3221,-61.39836741,15.49853086
Pol_3222,-61.41261769,15.50419265
Pol_3223,-61.40938027,15.49880264
Pol_3224,-61.40009865,15.48479639
Pol_3225,-61.40153314,15.48502102
Pol_3226,-61.42458442,15.49996876
Pol_3227,-61.4274834,15.49740886
Pol_3228,-61.43574409,15.50047407
Pol_3229,-61.39067654,15.34157542
Pol_3230,-61.39373039,15.35478668
Pol_3231,-61.37854171,15.31322445
Pol_3232,-61.36077105,15.22815037
Pol_3233,-61.35683288,15.22377918
Pol_3234,-61.35349323,15.22528757
Pol_3235,-61.33170258,15.21467575
Pol_3236,-61.33394422,15.2146037
Pol_3237,-61.24621146,15.28962746
Pol_3238,-61.24600628,15.320968
Pol_3239,-61.2418059,15.33030422
Pol_3240,-61.24857953,15.34210838
Pol_3241,-61.26739027,15.37284739
Pol_3242,-61.26410012,15.37274626
Pol_3243,-61.25602166,15.37762749
Pol_3244,-61.25662774,15.38198358
Pol_3245,-61.25139336,15.38088299
Pol_3246,-61.25146857,15.37823751
Pol_3247,-61.25325582,15.3763688
Pol_3248,-61.24729692,15.37817425
Pol_3249,-61.24535671,15.37876629
Pol_3250,-61.24755144,15.37680797
Pol_3251,-61.24667315,15.38045511
Pol_3252,-61.25452925,15.38590324
Pol_3253,-61.25171659,15.38532095
Pol_3254,-61.25282131,15.38911902
Pol_3255,-61.25120977,15.39225276
Pol_3256,-61.24856919,15.39252781
Pol_3257,-61.24522575,15.39363669
Pol_3258,-61.25711511,15.40054693
Pol_3259,-61.2550028,15.40163259
Pol_3260,-61.24863453,15.41474984
Pol_3261,-61.24832877,15.41063094
Pol_3262,-61.25063387,15.41904425
Pol_3263,-61.25122006,15.41707687
Pol_3264,-61.25052729,15.42141018
Pol_3265,-61.25657901,15.41392872
Pol_3266,-61.25069282,15.42769706
Pol_3267,-61.25115521,15.43004237
Pol_3268,-61.25122914,15.4322821
Pol_3269,-61.24954242,15.48600837
Pol_3270,-61.25060221,15.49251872
Pol_3271,-61.25661498,15.5012792
Pol_3272,-61.27862839,15.50746945
Pol_3273,-61.27954051,15.5052786
Pol_3274,-61.28680545,15.5415096
Pol_3275,-61.28700844,15.54327988
Pol_3276,-61.30068375,15.54666246
Pol_3277,-61.2979568,15.56068748
Pol_3278,-61.29939947,15.56554007
Pol_3279,-61.30055065,15.56675359
Pol_3280,-61.34033664,15.59488629
Pol_3281,-61.34322085,15.59565202
Pol_3282,-61.35603641,15.58989356
Pol_3283,-61.3674042,15.57577729
Pol_3284,-61.36943613,15.58003504
Pol_3285,-61.36351037,15.57180657
Pol_3286,-61.35972345,15.56343652
Pol_3287,-61.36361834,15.55635448
Pol_3288,-61.36975223,15.57769901
Pol_3289,-61.36976425,15.57538622
Pol_3290,-61.36752184,15.58340093
Pol_3291,-61.36689032,15.58572221
Pol_3292,-61.36149677,15.57265105
Pol_3293,-61.36093756,15.57756236
Pol_3294,-61.35925635,15.5749626
Pol_3295,-61.36188369,15.57706394
Pol_3296,-61.36191991,15.58147138
Pol_3297,-61.35667766,15.59004965
Pol_3298,-61.35659816,15.55902826
Pol_3299,-61.34601845,15.56791787
Pol_3300,-61.34551473,15.57437856
Pol_3301,-61.34428564,15.57803824
Pol_3302,-61.34934738,15.57604286
Pol_3303,-61.325643,15.54488645
Pol_3304,-61.32049832,15.550905
Pol_3305,-61.32051064,15.54645787
Pol_3306,-61.32911016,15.54673146
Pol_3307,-61.32716465,15.54748101
Pol_3308,-61.33142507,15.53969691
Pol_3309,-61.3320611,15.53285355
Pol_3310,-61.33406672,15.53410198
Pol_3311,-61.32990339,15.53446005
Pol_3312,-61.32786022,15.53640648
Pol_3313,-61.3294471,15.53800136
Pol_3314,-61.32778696,15.53488843
Pol_3315,-61.3261209,15.53868638
Pol_3316,-61.32418741,15.54221181
Pol_3317,-61.32082261,15.53984558
Pol_3318,-61.30969904,15.5508341
Pol_3319,-61.30985712,15.54928789
Pol_3320,-61.30852858,15.53941996
Pol_3321,-61.30978071,15.5371325
Pol_3322,-61.30847493,15.53547841
Pol_3323,-61.31099242,15.53121737
Pol_3324,-61.31108844,15.52948986
Pol_3325,-61.30827854,15.53455623
Pol_3326,-61.30894623,15.54676859
Pol_3327,-61.31307748,15.54768576
Pol_3328,-61.34067659,15.50004255
Pol_3329,-61.34975358,15.49338601
Pol_3330,-61.35365756,15.49606648
Pol_3331,-61.35314106,15.49463861
Pol_3332,-61.31848437,15.55588934
Pol_3333,-61.35688282,15.55100878
Pol_3334,-61.38362774,15.54755531
Pol_3335,-61.39037972,15.54447587
Pol_3336,-61.38365821,15.53902284
Pol_3337,-61.27968978,15.51409909
Pol_3338,-61.27661156,15.49268454
Pol_3339,-61.27656291,15.48979155
Pol_3340,-61.26110554,15.3240902
