"","SU_ID","ID","lon","lat","y.logsize","y.pres","Forest","Agriculture","Builtup","Roads","Bare","Quarry","RGA","CRL","YPD","YPC","YPV","YPI","BAP","BAO","BAY","IGO","IPL","IGY","IBP","OPL","PBA","PPD","PCR","PLI","PIC","PLP","scaledSU_Area","scaledSU_Perimeter","scaledSU_P.A","scaledSU_P.sqrt.A","scaledSU_Max.Distance","scaledSU_D.A","scaledSU_D.sqrt.A","scaledDist2Stream..MEAN.","scaledDist2Stream..STDDEV","scaledEastness..MEAN.","scaledEastness..STDDEV.","scaledElevation..MEAN.","scaledElevation..STDDEV.","scaledNorthness..MEAN.","scaledNorthness..STDDEV.","scaledPlanarCurvature..MEAN.","scaledPlanarCurvature..STDDEV.","scaledProfileCurvature..MEAN.","scaledProfileCurvature..STDDEV.","scaledRSP..MEAN.","scaledRSP..STDDEV.","scaledSlope..MEAN.","scaledSlope..STDDEV.","scaledTWI..MEAN.","scaledTWI..STDDEV.","scaledSU_Area.levels","scaledSU_Perimeter.levels","scaledSU_P.A.levels","scaledSU_P.sqrt.A.levels","scaledSU_Max.Distance.levels","scaledSU_D.A.levels","scaledSU_D.sqrt.A.levels","scaledDist2Stream..MEAN.levels","scaledDist2Stream..STDDEV.levels","scaledEastness..MEAN.levels","scaledEastness..STDDEV.levels","scaledElevation..MEAN.levels","scaledElevation..STDDEV.levels","scaledNorthness..MEAN.levels","scaledNorthness..STDDEV.levels","scaledPlanarCurvature..MEAN.levels","scaledPlanarCurvature..STDDEV.levels","scaledProfileCurvature..MEAN.levels","scaledProfileCurvature..STDDEV.levels","scaledRSP..MEAN.levels","scaledRSP..STDDEV.levels","scaledSlope..MEAN.levels","scaledSlope..STDDEV.levels","scaledTWI..MEAN.levels","scaledTWI..STDDEV.levels"
"3068","Pol_3073",3072,-61.41952618,15.39689393,NA,0,0,0.41,0,0.02,0,0.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.703090799,-1.054363567,2.986220669,-0.315747078,-1.185121921,2.444067537,-0.313896526,-0.820534066,-1.542475955,-0.402989905,2.039074805,-1.176042003,-1.335239128,0.445691257,0.939689114,0.797223365,-0.751654716,0.197046628,-0.658468062,-1.753419669,-2.237991428,-1.791377702,-0.87491933,0.461603306,1.359555369,-0.708219914,-0.996161409,3.426952724,-0.28204648,-1.228590826,1.891659542,-0.290409071,-0.80105621,-1.558952992,-0.327758459,2.067860317,-1.182555505,-1.334917925,0.445372988,0.87053256,0.89631363,-0.752346021,0.201658232,-0.650099475,-1.89564979,-2.32158815,-1.704785318,-0.863379605,0.400098588,1.251356798
"3069","Pol_3074",3073,-61.42213381,15.39738646,NA,0,0,0.4,0.05,0.17,0,0.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.645129281,-0.810663351,1.322889177,0.009528334,-0.680120011,1.950656006,1.144835793,-1.128323165,-1.214528418,0.419453463,0.52383917,-1.179012683,-1.343870374,-0.900604414,1.220062328,-0.224168592,-1.242965133,-0.648106677,-0.696557813,-1.994725306,-2.543999123,-1.943473358,-0.957598932,1.675978804,0.657042828,-0.641305939,-0.818482586,1.139443662,-0.051762666,-0.689527261,1.891659542,1.291137391,-1.106103596,-1.130418325,0.483622212,0.512738062,-1.182555505,-1.334917925,-0.888373278,1.265786567,-0.228869027,-1.161287455,-0.584312821,-0.71357394,-1.89564979,-2.32158815,-1.704785318,-1.026373153,1.86937705,0.537397944
"3070","Pol_3075",3074,-61.41686785,15.39911938,6.238324625,1,0,0.1,0.13,0.06,0,0.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684333228,-1.061831829,1.068878448,-1.039808454,-1.126841117,1.348714639,-0.524559896,-1.397772489,-1.459050709,-0.39291844,1.23077321,-1.169537402,-1.360568241,-0.144635046,1.896558418,0.063193175,-1.102077187,0.110655912,-0.776236905,-1.986338417,-2.544864535,-2.089053173,-1.322244345,1.422430494,1.884796346,-0.677496019,-0.996161409,1.139443662,-0.991585166,-1.097303306,1.056689535,-0.49308103,-1.29297698,-1.319519174,-0.327758459,1.270873977,-1.182555505,-1.334917925,-0.144400831,1.984395659,0.057984585,-1.161287455,0.103277346,-0.775678999,-1.89564979,-2.649985751,-2.106369066,-1.323223576,1.206859365,2.011973325
"3071","Pol_3076",3075,-61.39424474,15.4131627,NA,0,0.02,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.692985681,-1.030109421,2.079211229,-0.498398039,-1.04248609,2.75753246,0.417202103,-1.089232169,-1.163893532,-1.39567561,-0.088089556,-1.035971864,-1.259464895,0.670320676,-0.112477487,0.140686844,-0.61214938,-0.476862446,-0.109184439,-1.661045953,-2.098902778,-0.67213967,0.08521518,-0.045154529,0.248676394,-0.677496019,-0.996161409,1.874067212,-0.496738267,-1.097303306,3.632498817,0.428122995,-1.106103596,-1.130418325,-1.480597353,-0.060060467,-1.045367417,-1.208635836,0.664616401,-0.054680718,0.119598403,-0.65839768,-0.584312821,-0.118313807,-1.530543416,-2.32158815,-0.65291293,0.142969697,-0.080562017,0.182195788
"3072","Pol_3077",3076,-61.39305369,15.41457455,NA,0,0.02,0.89,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,-0.629548311,-0.968809452,0.133378454,-1.174938936,-1.085645944,0.057298304,-1.130943004,-0.933793968,-1.21103487,-0.249575913,1.617239604,-1.027088351,-1.314000274,0.867758461,0.810356583,0.383585031,-1.136158521,0.594259459,-0.881782539,-1.530543416,-2.171924584,-1.816549269,-0.959488535,0.487307077,-0.126988874,-0.641305939,-0.996161409,0.11546667,-1.116706605,-1.097303306,0.062177711,-1.146960429,-0.941360019,-1.130418325,-0.327758459,1.616034163,-1.045367417,-1.334917925,0.879018736,0.87053256,0.450153362,-1.161287455,0.55014178,-0.850894845,-1.530543416,-2.32158815,-1.704785318,-1.026373153,0.573038382,-0.153363652
"3073","Pol_3078",3077,-61.39080908,15.41488114,NA,0,0.26,0.72,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0.98,0.02,0,0,0,0,0,0,0,0,0,-0.607141031,-0.931476706,-0.010937627,-1.163796493,-1.063987764,-0.124570495,-1.214919098,-1.232219783,-1.285916311,-1.194493874,-0.225924286,-0.983858579,-1.181868478,-0.353555044,1.153539534,-0.221373738,-0.665103338,-0.158815486,-0.711012645,-1.723246825,-1.581143459,-1.385959749,-0.852912414,0.582173877,0.536220135,-0.606754857,-0.897196928,-0.024521731,-1.116706605,-1.097303306,-0.155029823,-1.146960429,-1.29297698,-1.319519174,-1.150012226,-0.206913552,-0.96709469,-1.208635836,-0.336296781,1.075606044,-0.228869027,-0.65839768,-0.187714871,-0.71357394,-1.530543416,-1.674175286,-1.289946351,-0.863379605,0.573038382,0.537397944
"3074","Pol_3079",3078,-61.45920077,15.48716252,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.70070224,-1.124730334,1.454342433,-1.203931386,-1.218423903,1.742172261,-0.722782797,-1.057499725,-1.169336503,-0.969642428,0.308821689,-1.090652525,-1.311327315,0.869450855,0.771189591,-0.868001233,-0.894754837,-1.718306261,-0.166395143,-1.857945075,-2.50392631,-1.640377372,-0.420661299,1.144778614,1.230070276,-0.708219914,-1.120314415,1.874067212,-1.116706605,-1.228590826,1.891659542,-0.69636469,-1.106103596,-1.130418325,-1.013233048,0.375904988,-1.121619019,-1.334917925,0.879018736,0.717672682,-0.867747156,-0.934124653,-1.616927832,-0.118313807,-1.89564979,-2.32158815,-1.704785318,-0.383635034,1.206859365,1.251356798
"3075","Pol_3080",3079,-61.4543562,15.47865871,6.622736324,1,0.33,0,0.01,0.08,0,0.58,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.85,0,0,0,0,0,-0.530521641,-0.79510498,-0.237960467,-1.018022213,-0.773772295,-0.064243284,-0.610732954,-1.386468629,-1.452321298,-0.768604121,0.30442822,-0.792582226,-0.748755379,1.043606889,0.808951459,-0.816169403,0.556501613,-0.398157737,1.574879587,-0.828643789,0.397252485,0.363093451,2.028171959,0.320423441,0.993001908,-0.531436775,-0.818482586,-0.233692894,-0.991585166,-0.790427941,-0.056332731,-0.598599803,-1.29297698,-1.319519174,-0.699373115,0.375904988,-0.774389267,-0.761677162,1.056048629,0.87053256,-0.867747156,0.537456162,-0.365415348,1.682377892,-0.757452752,0.360034477,0.354326321,1.755077505,0.265625115,0.808002953
"3076","Pol_3081",3080,-61.43150402,15.62632017,4.521788577,1,0,0.98,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.424345993,-0.624211486,-0.392614893,-0.84785294,-0.625463221,-0.316345969,-0.660175782,-1.010889521,-0.878306625,1.084117097,0.453750904,0.401427265,-0.424610488,0.770232366,0.583459551,-0.831668136,0.726147844,-0.121922653,0.134671115,-0.488664063,-0.509266947,0.01264004,0.29698696,-0.456042875,0.151382736,-0.441000955,-0.638006287,-0.423269287,-0.894793696,-0.59817902,-0.335937527,-0.69636469,-0.941360019,-0.80740309,1.011325909,0.512738062,0.316436244,-0.39148586,0.664616401,0.554304918,-0.867747156,0.77599093,-0.075345452,0.139895143,-0.537903585,-0.637052467,0.046158973,0.258034724,-0.445244206,0.182195788
"3077","Pol_3082",3081,-61.42797935,15.62542128,7.19142933,1,0,0.96,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.586138259,-0.57660479,0.963030627,0.430234128,-0.804153204,0.329953642,-0.310499619,-1.014022582,-0.950076979,0.545578618,0.599439996,0.154873485,-0.710001747,1.176331379,0.573847686,0.238760798,1.180266056,0.698635431,0.409414364,0.476844248,0.137850411,0.136974833,0.010071336,-0.89677169,0.016868203,-0.568425919,-0.553739653,1.139443662,0.424948987,-0.790427941,0.428133221,-0.290409071,-0.941360019,-0.963041295,0.483622212,0.66476867,0.140055029,-0.761677162,1.214407411,0.554304918,0.195313528,1.067721612,0.780260823,0.323167199,0.475855421,0.125096133,0.201109959,0.02293429,-0.919252604,0.052718235
"3078","Pol_3083",3082,-61.43408683,15.6169247,2.079441542,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,0,0,0,-0.631754369,-0.940286828,0.308829783,-0.983442999,-0.95171044,0.557363571,-0.461928248,0.237086218,-0.769744701,-0.107453515,0.947055965,1.450253413,-1.070607704,0.700793212,1.86846272,1.308935654,-0.288895192,1.4801486,-0.012413142,0.860282485,-0.090660663,-0.759097265,0.957405492,-0.190110828,-0.964335661,-0.641305939,-0.897196928,0.273216589,-0.991585166,-0.975562942,0.683562775,-0.49308103,0.303286717,-0.80740309,-0.114099385,1.055238233,1.345123758,-1.073218308,0.664616401,1.984395659,1.456427702,-0.347345025,1.250336997,0.001458425,0.883270454,-0.0559914,-0.817682913,1.127627167,-0.19873668,-0.991743472
"3079","Pol_3084",3083,-61.417599,15.62610992,3.688879454,1,0,0.78,0.08,0.14,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0.54,0,0,0,0,0,0,-0.498463572,-0.38976726,0.433671307,0.399193324,-0.175010299,0.658648228,1.104714519,0.343481654,-1.209071549,1.068715182,-0.350841111,-0.132651103,-0.114494506,1.132839119,0.178220336,2.67155383,0.076252074,1.82017754,-0.45696263,2.272699958,-2.137698581,-0.617613583,-0.691530648,-0.847632158,-1.185493804,-0.488172421,-0.381613508,0.487406658,0.424948987,-0.181947488,0.683562775,1.291137391,0.303286717,-1.130418325,1.011325909,-0.347383672,-0.177911057,-0.112401368,1.056048629,0.226870221,2.68959334,0.1470417,2.322150643,-0.414308195,2.16240488,-2.32158815,-0.65291293,-0.710244545,-0.798976884,-1.261588409
"3080","Pol_3085",3084,-61.41972756,15.62207406,4.9698133,1,0,0.94,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.281722922,-0.131311779,-0.20321882,0.125449822,0.284792649,0.078590261,0.994799473,-0.778628975,-0.622145076,1.045173182,-0.417205981,-0.162988936,0.639573084,0.803031944,1.287922366,-0.793810574,0.69054564,-0.012320196,0.31959153,0.133644029,0.374994501,0.234160551,0.250695409,-0.540130045,0.079115634,-0.245144425,-0.080240415,-0.233692894,0.107010011,0.238265029,0.062177711,0.896738412,-0.80105621,-0.684601109,1.011325909,-0.347383672,-0.177911057,0.707975479,0.879018736,1.265786567,-0.867747156,0.77599093,-0.001175487,0.323167199,0.162778151,0.360034477,0.201109959,0.258034724,-0.55957751,0.052718235
"3081","Pol_3086",3085,-61.41537886,15.61568559,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.60439419,-0.649901336,1.034858081,0.295127171,-0.532240627,1.309087942,1.041006089,0.06147753,-0.772739528,1.359612726,-0.965705724,-0.202300677,-0.309778922,-0.081973024,1.29933985,3.545834856,-0.396669632,2.259817128,-0.618552438,2.255939788,-1.797327684,-0.642355914,-0.751655441,-1.037083601,-1.630491455,-0.606754857,-0.638006287,1.139443662,0.272137375,-0.500001887,1.056689535,0.896738412,0.125280362,-0.80740309,1.358760011,-1.026848169,-0.177911057,-0.260582205,-0.144400831,1.265786567,2.68959334,-0.347345025,2.322150643,-0.650099475,2.16240488,-1.674175286,-0.65291293,-0.710244545,-1.037484871,-1.623913972
"3082","Pol_3087",3086,-61.42107565,15.61487548,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.82,0,0,0,0,0,0,-0.629235176,-0.804799504,0.911278796,-0.214812269,-0.816094696,0.975513949,0.154410988,0.70098744,0.234470871,1.611344334,-1.804208965,0.446053015,-0.52230696,-0.009976391,0.583968654,3.730549272,0.006914189,1.027596521,-0.709795396,2.388383693,-2.47228599,-0.274696072,-1.196392722,-0.912112722,-1.264628694,-0.641305939,-0.818482586,0.770629221,-0.176414025,-0.790427941,1.056689535,0.089883829,0.708151693,0.303783124,1.53504503,-1.630739471,0.510893742,-0.518505649,0.056351855,0.554304918,2.68959334,-0.017696266,1.250336997,-0.71357394,2.16240488,-2.32158815,-0.223738411,-1.323223576,-0.919252604,-1.261588409
"3083","Pol_3088",3087,-61.41851966,15.61324029,6.190315406,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.361705908,-0.492893608,-0.402292064,-0.647870783,-0.419577878,-0.286330224,-0.352881196,-0.459353855,-0.684754145,0.597148212,-0.90541296,-0.211190756,-0.086984319,-1.579601964,-1.827217907,0.15059587,0.177735639,-0.491465859,0.381468355,-0.494293122,-0.045479806,1.129206817,-0.964972826,-0.828300876,-0.664197959,-0.383637465,-0.471201706,-0.423269287,-0.688060077,-0.405962321,-0.25646234,-0.389910533,-0.453771188,-0.684601109,0.649715915,-0.835594105,-0.177911057,-0.112401368,-1.594135586,-1.68297884,0.119598403,0.1470417,-0.584312821,0.323167199,-0.537903585,-0.0559914,1.060683592,-1.026373153,-0.798976884,-0.691509253
"3084","Pol_3089",3088,-61.41379181,15.61384962,NA,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.674310204,-0.98953136,1.238138792,-0.666131216,-1.05079263,1.346792449,-0.268502774,-1.371170395,-1.438322615,1.001336964,-0.576752461,-0.664793914,-1.009084097,-0.138469896,2.125023489,0.377995323,0.867519703,-0.477016166,1.68793159,-1.19812958,-1.639210516,0.410543469,1.286607208,-0.978445379,0.792694452,-0.677496019,-0.996161409,1.139443662,-0.688060077,-1.097303306,1.056689535,-0.290409071,-1.29297698,-1.319519174,1.011325909,-0.497573306,-0.684457355,-0.981383283,-0.144400831,1.984395659,0.450153362,0.77599093,-0.584312821,1.682377892,-1.094579393,-1.674175286,0.354326321,1.127627167,-0.919252604,0.808002953
"3085","Pol_3090",3089,-61.41819267,15.61459706,4.521788577,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.488196568,-0.387707029,0.357516174,0.331252313,-0.355413875,0.319899107,0.460920861,-0.796599962,-0.364664083,1.03158476,-1.097661771,-0.03285607,0.097198536,0.783146315,1.704422939,0.127728886,1.51706982,0.521703555,0.692069732,0.835484689,0.482801661,0.869088768,-0.290470654,-1.188513927,0.014518617,-0.488172421,-0.381613508,0.487406658,0.272137375,-0.293708517,0.240719642,0.428122995,-0.80105621,-0.344473139,1.011325909,-1.026848169,-0.019535501,0.031776602,0.879018736,1.544663018,0.119598403,1.319425739,0.55014178,0.755569556,0.883270454,0.501249719,0.869922522,-0.284470665,-1.210417831,0.052718235
"3086","Pol_3091",3090,-61.40699589,15.6074021,3.871201011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.665436149,-0.90932916,1.464680778,-0.253371828,-0.977662728,1.376512472,-0.025818628,-1.483420711,-1.534056502,1.570107521,-1.303249873,-0.882620353,-1.179601341,0.664616401,-0.057521513,-1.795130401,-0.691234665,-1.678492746,-0.545618934,-1.8673344,-2.321556489,-1.279432643,-0.828906793,2.342087909,1.069951593,-0.677496019,-0.897196928,1.874067212,-0.28204648,-0.975562942,1.056689535,-0.037740646,-1.503502945,-1.558952992,1.53504503,-1.309211451,-0.868597279,-1.208635836,0.664616401,-0.054680718,-1.348716055,-0.65839768,-1.616927832,-0.58386084,-1.89564979,-2.32158815,-1.289946351,-0.863379605,1.86937705,1.251356798
"3087","Pol_3092",3091,-61.40035986,15.59427095,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.117067187,0.24214343,-0.580929046,-0.005597394,0.152257345,-0.609997543,-0.307235257,-0.365866989,-0.122892958,1.173944897,-0.159897906,-0.887388185,-0.564579895,-0.64253888,0.713925684,-0.241699946,-0.024954968,-0.047675828,-0.177502541,0.446136168,0.655673054,-0.343533246,-0.268331087,-0.366297887,-0.132532569,0.148707613,0.186951111,-0.573535927,-0.051762666,0.07814451,-0.614876949,-0.290409071,-0.343354519,-0.135471995,1.185465388,-0.206913552,-0.868597279,-0.518505649,-0.728620537,0.717672682,-0.228869027,-0.017696266,-0.075345452,-0.218686133,0.475855421,0.669567144,-0.354691568,-0.284470665,-0.32674589,-0.153363652
"3088","Pol_3093",3092,-61.40474673,15.5913592,NA,0,0,0.91,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.550950099,-0.844614251,-0.231769481,-1.118789827,-0.979902337,-0.322851845,-1.217397574,-0.89073835,-0.921010272,0.555225691,1.03174768,-0.731513796,-0.821175521,-1.053110648,-0.077905998,0.805353849,0.426743677,0.344310518,-0.118313807,0.142121637,0.372324388,-0.352820029,-0.342792897,-0.694731483,0.073570431,-0.568425919,-0.818482586,-0.233692894,-1.116706605,-0.975562942,-0.335937527,-1.146960429,-0.941360019,-0.963041295,0.483622212,1.055238233,-0.774389267,-0.873352559,-1.036968685,-0.054680718,0.89631363,0.347451,0.310338368,-0.118313807,0.162778151,0.360034477,-0.354691568,-0.383635034,-0.68176732,0.052718235
"3089","Pol_3094",3093,-61.40592964,15.590276,NA,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.669500389,-0.871766012,1.96128197,0.127104973,-1.058531299,1.093359016,-0.426996173,-1.184763355,-1.034456113,1.008032936,0.615031285,-0.774764762,-0.982808953,1.029174319,-0.130173908,-0.040470486,0.796522686,-1.6712679,0.671173623,-0.54332626,-0.291225251,0.477773717,-0.038967427,-0.764121021,1.012127354,-0.677496019,-0.897196928,1.874067212,0.107010011,-1.097303306,1.056689535,-0.389910533,-1.106103596,-0.963041295,1.011325909,0.66476867,-0.774389267,-0.981383283,1.056048629,-0.179387199,-0.058891112,0.77599093,-1.616927832,0.755569556,-0.537903585,-0.277906344,0.51850913,-0.08800172,-0.798976884,1.251356798
"3090","Pol_3095",3094,-61.40295091,15.59095677,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.669034714,-1.010727002,0.836145476,-0.935798594,-1.155953579,0.522764141,-1.036115808,-1.02291286,-1.126869146,0.98804326,-0.355345108,-0.892541608,-1.024734496,-1.146350982,-0.316234091,0.415090653,0.692688685,-0.382324563,0.142380359,-0.563937415,-0.240113154,0.181601536,-0.530444291,-0.909217911,0.349851845,-0.677496019,-0.996161409,0.770629221,-0.894793696,-1.097303306,0.428133221,-1.006615734,-0.941360019,-1.130418325,1.011325909,-0.347383672,-0.868597279,-0.981383283,-1.16763057,-0.349811132,0.450153362,0.77599093,-0.365415348,0.139895143,-0.537903585,-0.277906344,0.201109959,-0.483631676,-0.919252604,0.3500675
"3091","Pol_3096",3095,-61.40297742,15.59408366,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.590209086,-0.872339288,0.017132181,-0.992018278,-0.893670437,0.156069326,-0.634849118,1.073812362,-0.948652249,1.534767014,-1.257567466,-0.629279872,-1.103056418,0.07304158,0.750452128,1.140228127,-0.817674337,1.149804029,-0.90257721,2.367132975,-2.336352929,-1.404699659,-1.348587302,-0.025138841,-1.550407984,-0.568425919,-0.897196928,-0.024521731,-0.991585166,-0.882782416,0.240719642,-0.598599803,0.956484094,-0.963041295,1.53504503,-1.309211451,-0.684457355,-1.073218308,0.056351855,0.717672682,0.89631363,-0.846432622,1.250336997,-0.942315319,2.16240488,-2.32158815,-1.289946351,-1.323223576,-0.080562017,-1.623913972
"3092","Pol_3097",3096,-61.41426426,15.58981172,4.158883083,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,-0.084925867,0.346336264,-0.229966282,0.691282958,0.429758211,-0.255575175,0.606409594,-0.219809351,-0.340572301,-0.752885877,0.465031619,-0.583810536,-0.336057789,-1.174842133,-0.597034951,0.301263888,0.181399555,0.379358709,0.073047884,0.012480921,0.553691597,0.541379111,0.264621954,-0.838418557,-0.176873081,-0.062858841,0.348363315,-0.233692894,0.61010956,0.417489737,-0.25646234,0.62447795,-0.23793848,-0.344473139,-0.699373115,0.512738062,-0.574007687,-0.39148586,-1.16763057,-0.679621643,0.31053772,0.1470417,0.406720893,0.139895143,0.040084174,0.561274509,0.51850913,0.258034724,-0.798976884,-0.153363652
"3093","Pol_3098",3097,-61.41650862,15.58788741,NA,0,0,0.97,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.08045431,-0.277397313,-0.698798199,-0.762416058,-0.395175232,-0.699157612,-0.956444495,-0.731215309,-0.612028716,0.992082848,0.282129292,-0.607301775,-0.496690659,-0.257598569,1.559437188,0.175495475,0.116071239,0.035794206,-0.2828453,0.057214022,0.469704384,-0.521452277,-0.313243368,-0.517068216,0.273381729,-0.062858841,-0.296276165,-0.704628544,-0.786652679,-0.405962321,-0.674612718,-1.006615734,-0.684491156,-0.554850417,1.011325909,0.221449682,-0.574007687,-0.518505649,-0.336296781,1.544663018,0.195313528,0.1470417,0.059159667,-0.318855584,0.040084174,0.439425506,-0.488612302,-0.284470665,-0.55957751,0.3500675
"3094","Pol_3099",3098,-61.42017369,15.58873394,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.70441444,-1.086395209,2.610674282,-0.618280547,-1.188402588,2.594294123,-0.276111799,0.748721615,-1.479931796,1.442465555,-0.425129423,-0.17642941,-1.171212402,0.42088144,0.487768547,4.125385865,0.439394557,2.343902042,-0.510623024,2.396820477,-2.528653884,-0.972090287,-1.656427769,-1.113872724,-1.368103964,-0.708219914,-1.120314415,1.874067212,-0.59962565,-1.228590826,1.891659542,-0.290409071,0.708151693,-1.558952992,1.53504503,-0.497573306,-0.177911057,-1.208635836,0.445372988,0.554304918,2.68959334,0.347451,2.322150643,-0.505424356,2.16240488,-2.32158815,-1.031987958,-1.793005774,-1.037484871,-1.261588409
"3095","Pol_3100",3099,-61.41965336,15.58671755,4.382026635,1,0.01,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.30384564,-0.414476968,-0.456929015,-0.598691792,-0.469154802,-0.459918818,-0.652977295,-0.701987114,-0.632232286,0.564758806,0.510085401,-0.436165541,-0.307559982,-1.00113753,0.697661539,0.158218198,0.506727658,0.011045264,0.006657093,0.10163868,0.448575658,0.215151165,-0.091504893,-0.946419889,-0.261497375,-0.318266217,-0.381613508,-0.501558207,-0.59962565,-0.500001887,-0.481062914,-0.69636469,-0.684491156,-0.684601109,0.483622212,0.512738062,-0.432896921,-0.260582205,-1.036968685,0.717672682,0.195313528,0.537456162,-0.001175487,0.001458425,0.040084174,0.439425506,0.201109959,-0.08800172,-0.919252604,-0.242071067
"3096","Pol_3101",3100,-61.41705128,15.5903258,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.454372634,-0.573777013,-0.189033649,-0.547993338,-0.713901144,-0.322851845,-0.792169552,-0.79681353,-0.598506003,1.131853404,0.148922902,-0.556603712,-0.660832954,0.764562091,0.700336027,0.27560205,0.045834657,-0.249664086,-0.18186435,0.023702752,0.874949545,-0.421644438,0.296212816,-0.335773989,1.038696674,-0.441000955,-0.553739653,-0.233692894,-0.59962565,-0.689527261,-0.335937527,-0.796674911,-0.80105621,-0.554850417,1.185465388,0.221449682,-0.574007687,-0.643446662,0.664616401,0.717672682,0.31053772,-0.017696266,-0.187714871,-0.218686133,0.040084174,0.866875881,-0.488612302,0.258034724,-0.32674589,1.251356798
"3097","Pol_3102",3101,-61.41536883,15.58532546,NA,0,0,0.94,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.676201682,-1.04448356,0.840593369,-1.065347351,-1.159727031,0.738936649,-0.934553447,0.073892283,-1.101392969,0.614452034,1.490056964,-0.718147749,-1.230875251,0.193985422,1.455329015,1.133113954,-0.034080193,1.263249489,-0.22350441,1.232317455,-1.366088491,-0.933509667,-0.850435868,-0.766912341,-0.261618021,-0.677496019,-0.996161409,0.770629221,-1.116706605,-1.097303306,0.683562775,-0.894477919,0.125280362,-1.130418325,0.649715915,1.616034163,-0.684457355,-1.208635836,0.266747032,1.544663018,0.89631363,-0.017696266,1.250336997,-0.218686133,1.163671061,-1.130263627,-1.031987958,-0.863379605,-0.798976884,-0.242071067
